obs_id	RaceAmerican Indian/Alaska Native	RaceAsian	RaceBlack or African American	RacePrefer not to answer	RaceSomething else	RaceWhite	isHispanicYes	isHispanicNA	Relationship_StatusIn a committed relationship but not married	Relationship_StatusMarried	Relationship_StatusPrefer not to answer	Relationship_StatusSingle	Relationship_StatusWidowed	educationBachelor's degree	educationDoctorate degree	educationHigh school graduate or GED	educationLess than a high school diploma	educationMaster's degree	educationSome college credit, no degree	educationTrade/technical/vocational training	employmentPart-time employment	employmentRetired	employmentStudent	employmentUnemployed	sexmale	sexNA	genderMale	genderNon-binary	genderPrefer not to answer	genderTrans female	genderTrans male	sexualityGay or lesbian	sexualityHeterosexual	sexualityPrefer not to answer	sexualitySomething else	age	BodyBmi	BodyFat	BodyWeight	CaloriesBMR	FoodCaloriesIn	HeartRateIntradayCount	HeartRateZoneOutOfRangeCaloriesOut	HeartRateZoneOutOfRangeMax	HeartRateZoneOutOfRangeMinutes	HeartRateZoneFatBurnCaloriesOut	HeartRateZoneFatBurnMax	HeartRateZoneFatBurnMinutes	HeartRateZoneCardioCaloriesOut	HeartRateZoneCardioMax	HeartRateZoneCardioMinutes	HeartRateZonePeakCaloriesOut	HeartRateZonePeakMinutes	TrackerActivityCalories	TrackerCalories	TrackerDistance	TrackerElevation	TrackerMinutesFairlyActive	TrackerMinutesLightlyActive	TrackerMinutesSedentary	TrackerMinutesVeryActive	TrackerSteps	Water	skipped	Efficiency	SleepLevelDeep	SleepLevelLight	SleepLevelRem	SleepLevelWake	MinutesAfterWakeup	MinutesAsleep	MinutesAwake	MinutesToFallAsleep	TimeInBed	times_slept
1549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000126698266207992	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00465224677119364	0	0	0	0	0	0	0	0	0	0	0.000171551873088517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000979715677541538	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0116599369655681	0	0	0	0	0	0	0	0	0	0	-0.000622172227725593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000594848700375954	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00159605792120032	0	0	0	0	0	0	0	0	0	0	-0.000108025566887754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005006912840779	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0132657779958023	0	0	0	0	0	0	0	0	0	0	0.00239795989641609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000432224962252129	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00615731969382288	0	0	0	0	0	0	0	0	0	0	0.00148208632490257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000169283029442711	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00217015513997262	0	0	0	0	0	0	0	0	0	0	0.000283268122051189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000444051249230868	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0152632588178691	0	0	0	0	0	0	0	0	0	0	0.000585661131436319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000145641873240294	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0100037674298007	0	0	0	0	0	0	0	0	0	0	0.000939513588972723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000538927424240001	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00653588036327851	0	0	0	0	0	0	0	0	0	0	0.00040068651826583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000333989486206651	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00253467765097797	0	0	0	0	0	0	0	0	0	0	0.00101545955685516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000378897776803252	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0130568983187005	0	0	0	0	0	0	0	0	0	0	0.000824895829679509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000311478506201254	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00977655627220827	0	0	0	0	0	0	0	0	0	0	0.000455307496769616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000519791659823974	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0111859632604812	0	0	0	0	0	0	0	0	0	0	0.000908095230488832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000237580056784428	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0108577194275324	0	0	0	0	0	0	0	0	0	0	0.00151466728690154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000460153304509804	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00665762080923926	0	0	0	0	0	0	0	0	0	0	0.000405104168702541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000551637791632152	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00746428262564137	0	0	0	0	0	0	0	0	0	0	0.00126099495032184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00682036672746334	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.028849097018302	0	0	0	0	0	0	0	0	0	0	-0.00213726793417992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000126651802074058	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00637161141568716	0	0	0	0	0	0	0	0	0	0	-0.000761905262827128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000398911615174871	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0190381327869406	0	0	0	0	0	0	0	0	0	0	0.00207458617293331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000175127189696825	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0093958379713612	0	0	0	0	0	0	0	0	0	0	0.000831412716945789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000142031179790852	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00481690336676504	0	0	0	0	0	0	0	0	0	0	-0.00063925567364212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000237374225614771	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00813009749460538	0	0	0	0	0	0	0	0	0	0	0.00156448843034451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000504285731126692	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00324581523646209	0	0	0	0	0	0	0	0	0	0	0.000269738459962067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000535752303810276	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00865085445210916	0	0	0	0	0	0	0	0	0	0	-0.0010925993106373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000179145714346234	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00858078302261763	0	0	0	0	0	0	0	0	0	0	0.000459074884347072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000339041657421664	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00699553676455836	0	0	0	0	0	0	0	0	0	0	0.000414766677439965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000304522514759429	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105937258512194	0	0	0	0	0	0	0	0	0	0	0.000961330120710209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00661794608926373	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0216898603429458	0	0	0	0	0	0	0	0	0	0	-0.00251173238997238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000649418803754101	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0114694542907657	0	0	0	0	0	0	0	0	0	0	-0.00144072827202272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000180895791119809	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00747292842815362	0	0	0	0	0	0	0	0	0	0	0.000871746274930377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000590182470607097	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00623300249932791	0	0	0	0	0	0	0	0	0	0	0.00134998208462883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00896243972771808	0	0	0	0	0	0	0	0	0	0	-0.000201962463597357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000233577840197922	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0107450651741106	0	0	0	0	0	0	0	0	0	0	0.00119267599081443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000304750660967699	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00348309382262825	0	0	0	0	0	0	0	0	0	0	-0.000112656437725083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000394331475122825	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011524612593364	0	0	0	0	0	0	0	0	0	0	0.000641583614253087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00028517100988644	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0130090769912844	0	0	0	0	0	0	0	0	0	0	0.000557312151514738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000513705175117334	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000909090743507299	0	0	0	0	0	0	0	0	0	0	0.000111923056551682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000597562911073069	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0124888924353406	0	0	0	0	0	0	0	0	0	0	0.00123687789575302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000599149842148522	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0118982568213949	0	0	0	0	0	0	0	0	0	0	-0.000324284288397832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000576688955391119	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0106044888511665	0	0	0	0	0	0	0	0	0	0	0.000681167653875059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000621259125980975	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0162156592711748	0	0	0	0	0	0	0	0	0	0	-0.00108974655320686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000853875846969411	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.01537010370593	0	0	0	0	0	0	0	0	0	0	-0.000520653016267557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000178764344935795	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00998949133406925	0	0	0	0	0	0	0	0	0	0	-0.00184045732484612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000766556448158436	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0126551071575257	0	0	0	0	0	0	0	0	0	0	0.000981243268497261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00040884951349112	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0123171675591498	0	0	0	0	0	0	0	0	0	0	0.00108243271026777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000172042694171889	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0143923105986647	0	0	0	0	0	0	0	0	0	0	0.00165894014162118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000310598268373041	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0115762534476409	0	0	0	0	0	0	0	0	0	0	-0.00057590785841675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000244488180916588	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00719954276981387	0	0	0	0	0	0	0	0	0	0	0.00180461244390714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000131332622084609	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00619199351981472	0	0	0	0	0	0	0	0	0	0	-0.000791573375186841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000645762156104573	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0147399939078232	0	0	0	0	0	0	0	0	0	0	0.00111173802903369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000831441400957189	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0180977476217414	0	0	0	0	0	0	0	0	0	0	-0.00172573053108409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00719256616878054	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.023678085656211	0	0	0	0	0	0	0	0	0	0	-0.000482877116354354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000436879232540622	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00412904997184129	0	0	0	0	0	0	0	0	0	0	0.000318751670302216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000580066296887396	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0124862689028241	0	0	0	0	0	0	0	0	0	0	0.00092973000404243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00057069626941067	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00446495438798959	0	0	0	0	0	0	0	0	0	0	-0.000304145598141734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00086873551014092	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00144616073786414	0	0	0	0	0	0	0	0	0	0	0.000283929183691726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000604069190012541	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000723279182100377	0	0	0	0	0	0	0	0	0	0	-0.000853567694979516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000305148502091381	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00513614213241476	0	0	0	0	0	0	0	0	0	0	0.000943990260045329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000855409957181689	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0126934240453184	0	0	0	0	0	0	0	0	0	0	-9.19035588670958e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000147463893465941	0	0	0	0	0	0	0	0	0	0	0.000543504073217347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00861585995507833	0	0	0	0	0	0	0	0	0	0	0.001307119599883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000774884702832851	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0066996183018776	0	0	0	0	0	0	0	0	0	0	-7.18421990869647e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000299658320932141	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00909326545053312	0	0	0	0	0	0	0	0	0	0	-0.000183349499290129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000310120745521327	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0150121707552114	0	0	0	0	0	0	0	0	0	0	-0.000421122721632685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000262114601924229	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00499980255395925	0	0	0	0	0	0	0	0	0	0	-2.76210977639714e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000632638924871922	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00630486224700202	0	0	0	0	0	0	0	0	0	0	0.000494201823068072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000120465656320325	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133125604866861	0	0	0	0	0	0	0	0	0	0	0.00129970588030978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000288359962395686	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00553405559683576	0	0	0	0	0	0	0	0	0	0	-0.000995965591230885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000684244745950466	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0161520457426984	0	0	0	0	0	0	0	0	0	0	-0.00097929666189212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0159268488176749	0	0	0	0	0	0	0	0	0	0	-0.00183301278099369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000235371218497024	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0132199892841805	0	0	0	0	0	0	0	0	0	0	0.000974268120395196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100353264181843	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0139164423349639	0	0	0	0	0	0	0	0	0	0	-0.000237055464102539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000749244008585601	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00287219732829505	0	0	0	0	0	0	0	0	0	0	-0.000201286693504904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00105366772170119	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00151089011178032	0	0	0	0	0	0	0	0	0	0	-0.000905326915128459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000250900128175698	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0102083335269368	0	0	0	0	0	0	0	0	0	0	0.00170655241306138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
